active,airbnb_host_id,airbnb_property_id,latitude,longitude,number_of_reservations,property_id,property_type,reporting_month,reservation_days,sa1,sa2,sa2name,scraped_during_month,state
FALSE,12655651,4990433,-36.95721,174.63579,0,ab-4990433,House,2020-08-01,0,7007161,137500,Laingholm,FALSE,Auckland
FALSE,12655651,4990433,-36.95721,174.63579,0,ab-4990433,House,2020-09-01,0,7007161,137500,Laingholm,FALSE,Auckland
FALSE,12655651,4990433,-36.95721,174.63579,0,ab-4990433,House,2020-10-01,0,7007161,137500,Laingholm,FALSE,Auckland
FALSE,12655651,4990433,-36.95721,174.63579,0,ab-4990433,House,2020-11-01,0,7007161,137500,Laingholm,FALSE,Auckland
FALSE,12655651,4990433,-36.95721,174.63579,0,ab-4990433,House,2020-12-01,0,7007161,137500,Laingholm,FALSE,Auckland
TRUE,25779312,4998988,-36.84292,174.76463,3,ab-4998988,Boat,2020-01-01,3,7005265,133300,Quay Street-Customs Street,TRUE,Auckland
TRUE,25779312,4998988,-36.84292,174.76463,2,ab-4998988,Boat,2020-02-01,2,7005265,133300,Quay Street-Customs Street,TRUE,Auckland
TRUE,25779312,4998988,-36.84292,174.76463,2,ab-4998988,Boat,2020-03-01,2,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-04-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-05-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-06-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-07-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-08-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-09-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-10-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-11-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
FALSE,25779312,4998988,-36.84292,174.76463,0,ab-4998988,Boat,2020-12-01,0,7005265,133300,Quay Street-Customs Street,FALSE,Auckland
TRUE,13507129,5030241,-36.787,175.019,5,ab-5030241,Guest suite,2020-01-01,11,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,5,ab-5030241,Guest suite,2020-02-01,5,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,5,ab-5030241,Guest suite,2020-03-01,11,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,1,ab-5030241,Guest suite,2020-04-01,2,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,2,ab-5030241,Guest suite,2020-05-01,3,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,2,ab-5030241,Guest suite,2020-06-01,2,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,7,ab-5030241,Guest suite,2020-07-01,7,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,4,ab-5030241,Guest suite,2020-08-01,6,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,3,ab-5030241,Guest suite,2020-09-01,9,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,6,ab-5030241,Guest suite,2020-10-01,8,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,5,ab-5030241,Guest suite,2020-11-01,8,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13507129,5030241,-36.787,175.019,7,ab-5030241,Guest suite,2020-12-01,12,7003344,144600,Oneroa West,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,3,ab-5031747,Rental unit,2020-01-01,11,7005289,132400,Victoria Park,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,3,ab-5031747,Rental unit,2020-02-01,8,7005289,132400,Victoria Park,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,5,ab-5031747,Rental unit,2020-03-01,13,7005289,132400,Victoria Park,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-04-01,0,7005289,132400,Victoria Park,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,1,ab-5031747,Rental unit,2020-05-01,3,7005289,132400,Victoria Park,TRUE,Auckland
TRUE,13238000,5031747,-36.84814,174.76142,3,ab-5031747,Rental unit,2020-06-01,7,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-07-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-08-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-09-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-10-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-11-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,13238000,5031747,-36.84814,174.76142,0,ab-5031747,Rental unit,2020-12-01,0,7005289,132400,Victoria Park,TRUE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-01-01,0,7005787,133000,Devonport,TRUE,Auckland
TRUE,7056904,5042737,-36.823,174.795,2,ab-5042737,Apartment,2020-02-01,3,7005787,133000,Devonport,TRUE,Auckland
TRUE,7056904,5042737,-36.823,174.795,3,ab-5042737,Apartment,2020-03-01,7,7005787,133000,Devonport,TRUE,Auckland
TRUE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-04-01,0,7005787,133000,Devonport,TRUE,Auckland
TRUE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-05-01,0,7005787,133000,Devonport,TRUE,Auckland
TRUE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-06-01,0,7005787,133000,Devonport,TRUE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-07-01,0,7005787,133000,Devonport,FALSE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-08-01,0,7005787,133000,Devonport,FALSE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-09-01,0,7005787,133000,Devonport,FALSE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-10-01,0,7005787,133000,Devonport,FALSE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-11-01,0,7005787,133000,Devonport,FALSE,Auckland
FALSE,7056904,5042737,-36.823,174.795,0,ab-5042737,Apartment,2020-12-01,0,7005787,133000,Devonport,FALSE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,5,ab-5060058,Guesthouse,2020-01-01,11,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,9,ab-5060058,Guesthouse,2020-02-01,19,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,5,ab-5060058,Guesthouse,2020-03-01,12,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,1,ab-5060058,Guesthouse,2020-04-01,1,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,2,ab-5060058,Guesthouse,2020-05-01,5,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,3,ab-5060058,Guesthouse,2020-06-01,7,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,3,ab-5060058,Guesthouse,2020-07-01,7,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,7,ab-5060058,Guesthouse,2020-08-01,14,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,2,ab-5060058,Guesthouse,2020-09-01,8,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,3,ab-5060058,Guesthouse,2020-10-01,10,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,5,ab-5060058,Guesthouse,2020-11-01,9,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,26128824,5060058,-36.85156,174.74358,2,ab-5060058,Guesthouse,2020-12-01,8,7004889,131200,Ponsonby East,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-01-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,3,ab-5060872,House,2020-02-01,13,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,2,ab-5060872,House,2020-03-01,5,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,2,ab-5060872,House,2020-04-01,2,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-05-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-06-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,2,ab-5060872,House,2020-07-01,2,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-08-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-09-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,2,ab-5060872,House,2020-10-01,2,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,2,ab-5060872,House,2020-11-01,2,7004742,132100,Grey Lynn West,TRUE,Auckland
TRUE,4900224,5060872,-36.86337,174.7299,1,ab-5060872,House,2020-12-01,1,7004742,132100,Grey Lynn West,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-01-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-02-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-03-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-04-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-05-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-06-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-07-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-08-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-09-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-10-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-11-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,26136898,5061092,-36.82625,174.77829,0,ab-5061092,Residential home,2020-12-01,0,7005653,131400,Stanley Point,TRUE,Auckland
FALSE,15843735,5069879,-36.85603248,174.7344125,0,ab-5069879,Villa,2020-01-01,0,7004734,131600,Grey Lynn North,FALSE,Auckland
TRUE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-01-01,12,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-02-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-03-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-04-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-05-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-06-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-07-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-08-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,25084188,5069892,-36.77714,175.03732,0,ab-5069892,Chalet,2020-09-01,0,7003349,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,19618723,5070691,-36.84986,174.77099,0,ab-5070691,Apartment,2020-01-01,0,7005523,134800,Auckland-University,FALSE,Auckland
FALSE,19618723,5070691,-36.84986,174.77099,0,ab-5070691,Apartment,2020-02-01,0,7005523,134800,Auckland-University,FALSE,Auckland
FALSE,19618723,5070691,-36.84986,174.77099,0,ab-5070691,Apartment,2020-03-01,0,7005523,134800,Auckland-University,FALSE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-01-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-02-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-03-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-04-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-05-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-06-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-07-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-08-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-09-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-10-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-11-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
FALSE,5930717,5078141,-36.72994,174.7391,0,ab-5078141,Residential home,2020-12-01,0,7002846,119500,Murrays Bay West,TRUE,Auckland
TRUE,20542075,5078242,-36.81694,174.73297,1,ab-5078242,Bed and breakfast,2020-01-01,4,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-02-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-03-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-04-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-05-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-06-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-07-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
TRUE,20542075,5078242,-36.81694,174.73297,1,ab-5078242,Bed and breakfast,2020-08-01,14,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-09-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-10-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-11-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
FALSE,20542075,5078242,-36.81694,174.73297,0,ab-5078242,Bed and breakfast,2020-12-01,0,7004848,127400,Birkenhead South,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,9,ab-5078665,Residential home,2020-01-01,27,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,18,ab-5078665,Residential home,2020-02-01,27,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,2,ab-5078665,Residential home,2020-03-01,31,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,6,ab-5078665,Residential home,2020-04-01,16,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,2,ab-5078665,Residential home,2020-05-01,2,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,4,ab-5078665,Residential home,2020-06-01,6,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,4,ab-5078665,Residential home,2020-07-01,16,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,9,ab-5078665,Residential home,2020-08-01,21,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,2,ab-5078665,Residential home,2020-09-01,3,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,2,ab-5078665,Residential home,2020-10-01,3,7002419,122400,Beach Haven East,TRUE,Auckland
TRUE,15492661,5078665,-36.78464,174.69063,4,ab-5078665,Residential home,2020-11-01,9,7002419,122400,Beach Haven East,TRUE,Auckland
FALSE,15492661,5078665,-36.78464,174.69063,0,ab-5078665,Residential home,2020-12-01,0,7002419,122400,Beach Haven East,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-01-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-02-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-03-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-04-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-05-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-06-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-07-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-08-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-09-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-10-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-11-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,20803179,5085057,-36.87582,174.74975,0,ab-5085057,Residential home,2020-12-01,0,7005170,136200,Eden Park,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-01-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-02-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-03-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-04-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-05-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-06-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-07-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-08-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-09-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-10-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-11-01,0,7005654,133300,Quay Street-Customs Street,TRUE,Auckland
FALSE,2742100,5086166,-36.84245,174.76481,0,ab-5086166,Apartment,2020-12-01,0,7005654,133300,Quay Street-Customs Street,FALSE,Auckland
TRUE,26332580,5096058,-36.78537,174.76906,7,ab-5096058,Rental unit,2020-01-01,19,7003263,126800,Takapuna Central,TRUE,Auckland
TRUE,26332580,5096058,-36.78537,174.76906,12,ab-5096058,Rental unit,2020-02-01,24,7003263,126800,Takapuna Central,TRUE,Auckland
TRUE,26332580,5096058,-36.78537,174.76906,8,ab-5096058,Rental unit,2020-03-01,24,7003263,126800,Takapuna Central,TRUE,Auckland
TRUE,26332580,5096058,-36.78537,174.76906,6,ab-5096058,Rental unit,2020-04-01,16,7003263,126800,Takapuna Central,TRUE,Auckland
